sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
CARHMEHEEDEDT90,CAROLINA HERRERA,212 MEN HEROES EDT 90 ML,,EDT,Mujer,90,,74000,99990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/212-men-heroes-edt-50-ml-carolina-herrera,2026-05-29
CARHMEHEFOEDT150,CAROLINA HERRERA,212 MEN HEROES FOREVER YOUNG EDT 150 ML,,EDT,Mujer,150,,90000,115990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/212-men-heroes-forever-young-edt-150-ml-carolina-herrera,2026-05-29
PROCMEHEFOEDT90,PROBADOR CAROLINA HERRERA,212 MEN HEROES FOREVER YOUNG EDT 90 ML (TESTER,,EDT,Mujer,90,,60000,99990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/212-men-heroes-forever-young-edt-90-ml-tester-probador-carolina-herrera,2026-05-29
CARHVIBLMEEDP100,CAROLINA HERRERA,212 VIP BLACK MEN EDP 100 ML,,EDP,Hombre,100,,79000,89900,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/212-vip-black-men-edp-100-ml-carolina-herrera,2026-05-29
CARHVIBLNYEDP100,CAROLINA HERRERA,212 VIP BLACK NYC ELIXIR EDP 100 ML,,EDP,Unknown,100,,99000,129990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/212-vip-black-nyc-elixir-edp-100-ml-carolina-herrera,2026-05-29
PUIQUEDMLEDT100,PUIG,QUORUM  EDT 100 ML,,EDT,Unknown,100,,12000,20000,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/quorum-100-ml-puig,2026-05-29
PUIAGBREDEDC100,PUIG,AGUA BRAVA EDC 100 ML,,EDC,Unknown,100,,10500,14900,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/agua-brava-100-ml-puig,2026-05-29
NAUNACLEDEDT100,NAUTICA,NAUTICA CLASSIC EDT 100 ML,,EDT,Unknown,100,,12000,32990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/nautica-classic-edt-100-ml-nautica,2026-05-29
ANTBMEMLUNK100,ANTONIO BANDERAS,MEDITERRANEO 100 ML,,Unknown,Unknown,100,,12500,29990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/mediterraneo-100-ml-antonio-banderas,2026-05-29
NAUNAVOEDEDT100,NAUTICA,NAUTICA VOYAGE EDT 100 ML,,EDT,Unknown,100,,15000,24900,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/nautica-voyage-edt-100-ml-nautica,2026-05-29
MUJSYAFOWOEDP50,MUJER SIN CELOFAN BY ARD AL ZAAFARAN,YARA FOR WOMEN EDP 50 ML MUJER (SIN CELOFAN),,EDP,Mujer,50,,4000,29990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/lattafa-yara-for-women-edp-50-ml-mujer-sin-celofan-by-ard-al-zaafaran,2026-05-29
EMAUUNWOEDEDP50,EMANUEL UNGARO,UNGARO WOMAN EDP 50 ML,,EDP,Mujer,50,,9000,0,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/ungaro-woman-edp-50-ml-emanuel-ungaro,2026-05-29
EMAUUNMAFOEDT50,EMANUEL UNGARO,UNGARO MASTIGE FOR HIM EDT 50 ML,,EDT,Hombre,50,,8000,29990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/ungaro-mastige-for-him-edt-50-ml-emanuel-ungaro,2026-05-29
FLAWHGOPOEDP100,FLAVIA,WHITE GOLD POUR HOMME EDP 100 ML,,EDP,Hombre,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/white-gold-pour-homme-edp-100-ml-flavia,2026-05-29
FLAOPSOEDEDP100,FLAVIA,OPALE SOMBRE EDP 100 ML FOR MEN,,EDP,Hombre,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/opale-sombre-edp-100-ml-for-men-flavia,2026-05-29
FLAELEDMLEDP100,FLAVIA,ELAN EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/elan-edp-100-ml-for-women-flavia,2026-05-29
FLALUEDMLEDP100,FLAVIA,LUXEAU EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/luxeau-edp-100-ml-for-women-flavia,2026-05-29
FLALEEDMLEDP100,FLAVIA,LEGENDE EDP 100 ML UNISEX,,EDP,Unisex,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/legende-edp-100-ml-unisex-flavia,2026-05-29
FLAFLOPROEDP100,FLAVIA,FLAVIA OPALE ROSE EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/flavia-opale-rose-edp-100-ml-for-women-flavia,2026-05-29
FLAJAPOHOEDP100,FLAVIA,JADE POUR HOMME EDP 100 ML,,EDP,Hombre,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/jade-pour-homme-edp-100-ml-flavia,2026-05-29
FLAVIROEDEDP100,FLAVIA,VIVA ROMA EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/viva-roma-edp-100-ml-for-women-flavia,2026-05-29
FLAPEMUEDEDP100,FLAVIA,PETAL MUSK EDP 100ML UNISEX,,EDP,Unisex,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/petal-musk-edp-100ml-unisex-flavia,2026-05-29
